id,text,is,category1
546,Dichosos los que vivimos en la época donde veías una mujer guapa en la calle y le decías un piropo bonito o incluso hasta mamasita sabrosa y solo se ponían a reír y si eras afortunado te daban las gracias.,1,0
547,Si tienes plata es piropo   si sos acabado es acoso...,1,0
548,A veces no es coqueteo   solo es una manera de educación de decirle algo bonito a una mujer   lo malo que hay algunas que cualquier piropo lo toman muy en serio y se creen todo lo que les dicen   y ya van diciendo o acoso o que le gustan a alguien,1,0
549,"Una periodista ""bailarina"" de @user quiere que uno les demuestre   no sabe de fútbol",1,0
550,Tanto drama.. por algo que los salvadoreño es normal gorda   seca   chele   negro   bicho   animal   cipote...,1,0
551,A esta @user le regalaremos una barra para que Baile y un canastito de Tomates. Es Bajera! que vergüenza esa Cueva de Ratas,1,0
552,"Es cierto   ni pena le da salir bailando a la ""tushuda"" de la @usuaria",1,0
553,Feya esa vetarra!,1,0
554,Vayan a chingar a su madre viejas estupidas,1,0
555,Manden a toda esa escoria a la guerra   piden igualdad de género   ¿por qué no se apuntan para la guerra? asesinas de niños,1,0
556,Si un hombre va en el carro el cambia la llanta pinchada. Si la niña va sola es obligación de los tatas enseñarle a cambiarla.,1,0
557,Con esto de la guerra en #UcraniaRussia ¿donde esta la igualdad de género?  Son los hombres el género desechable en este y en todos los conflictos.,1,0
558,La Ideología de Género es la peor aberración salida de maniaticas mentes perversas. La idiología de género es satánica/depravada.,1,0
559,Quién te hiso tanto daño nena   no todos los hombres son iguales   sabias que también hay mujeres acosadoras   violadoras   maltratadoras etc. La maldad no tiene género   saludos!!!,1,0
560,"Las verdaderas hembras alfa   tracero nalguiable   papaya depilada   chiches de montaña   pezón de pancakes y cerebro activo nunca disen: ""Hoy no mi amor   por que estoy en mis dias""   nada !! ellas dicen: 'Echamelo papasito y ahorita hacemos el delicioso"".",1,0
561,Pero las dirigentes d estos grupos también violentan a otras mujeres ¡vaya yo a saberlo!,1,0
562,Y todas estas haraganas y vagas no tienen algo mejor que hacer???,1,0
563,Hablamos de esas lindezas machistas   que tan acostumbradas estamos de escuchar. Algunas veces preferimos recibirlas con humor por lo descabelladas que suenan y antes de desfallecer en el intento por desmontarlas cada vez que nos topamos con ellas.,1,0
564,¿Para cuándo un día del hombre?,1,0
565,en pelea de marido y mujer nadie se mete,1,0
566,“Todas las mujeres nacieron para ser mamá”,1,0
567,Yo no soy machista porqué no golpeo a ninguna mujer,1,0
568,Hay carreras para hombres y carreras para mujeres,1,0
569,Ser mamá es lo más lindo de ser mujer,1,0
570,Se lo buscó por andar vestida así,1,0
571,Ese color es de mujer,1,0
572,“A las mujeres no hay que entenderlas   hay que quererlas” ,1,0
573,Esa mujer no es para casarse.,1,0
574,No hay mujer que sea fea   lo que pasa es que no saben vestirse ni maquillarse   aunque el maquillaje no es fundamental   su caracter y su personalidad hace la diferencia.,1,0
575,No hay mujer que sea fea   eso es por su forma de vestir a arreglarse lo que hace la diferencia.,1,0
576,Por que debe descalificar a quien no piensa como ud? Uds siempre andan hablando del patriarcado pero si alguien no coincide con sus posturas   se portan más autoritarias que eso que reclaman,1,0
577,Si tanto preocupa los embarazos por violacion   por que no proponen a la par de esta ley abortera   la pena de muerte para el violador? Con eso sí protegerían a las futuras víctimas y con el tiempo desaparecerian las reincidencias por violacion!,1,0
578,Expliquen como pueden tolerar si quiera la primera agresión. Son bonitas   inteligentes y autosificientes. Que les pasa?,1,0
579,Uno de hombre llega hasta donde la mujer lo permite así como hay mujeres que buscan placer en línea   también hay hombres he dicho caso cerrado,1,0
580,Ni licuadas sale una. Con el perdón que me merecen las mujeres de este medio. Pero   esto es un punto y aparte... REPITO   las disculpas del caso a las féminas del tuiter.,1,0
581,Me da asquito del recio ver tuiteros cuentiando a los culos de una manera tan sutil y básica   digna de facebookero maduro.,1,0
582,Cristo quita de la faz de la tierra a las calenturientas pubertas precozes :(,1,0
583,Soy un macho @user   como nueva definición del patriarca golpeador alfa   dictador familiar y opresor de allegados. ,1,0
584,No se habla ni estudia la violencia física e intrafamiliar contra los Varones; la ONU   OEA   Feministas radicales y Progresistas   usando la Ideología de Género   promueven la desigualdad y violación de DD.HH. entre los 2 Sexos; pasando del perverso Machismo al pervertido Hembrismo.,1,0
585,"¿Será que en sus días mozos fué ""taibolera""? Aunque por el  nombre más parece que fue bailarina de circo (nada malo en eso). Imagínense el anuncio: ""damas y caballeros y ahora   desde el lejano oriente viene a la pista para deleite de todos Uds. ¡Yaaahaaaira!",1,0
586,Y uno que pensaba que andar en patineta era un deporte extremo así como contestarle a tu esposa   jajajaja,1,0
587,Vaya vista más hermosa de esa su esposa.,1,0
588,Hace poco leí algo que comentó sobre el pene en una publicación que lejos de ser sexista   sólo pretendía activar el morbo de forma divertida. Gurl   we all love dicks y ella está pretendiendo de los dedos hacia el teclado que no le encanta. #BitchPLEASE,1,0
589,"La fuente de la violencia NO ES la masculinidad   es la ignorancia   la irresponsabilidad   el abandono.
Los que atacan a una mujer o niño no lo hacen por ser masculino   lo hacen por bajeza humana y esto último se hace de cualquier pretexto para existir y autojustificarse.",1,0
590,El rol de madre lo da una mujer y el rol de padre un hombre...por razones naturales,1,0
591,El padre es responsable de la provisión   de la justicia de la disciplina   el orden   la madre de la cohesión   del cuido de los recursos   del apoyo emocional   uno aporta la masculinidad el otro la feminidad... en todo caso complementariedad,1,0
592,Todo lo explicado   sin ningún respaldo bíblico   por eso la crítica   el hombre es la cabeza del hogar   así como Jesús es la cabeza de la iglesia   y el hombre debe de tratar a la mujer como vaso frágil   los hijos son guiados por ambos padres   ambos son necesarios en ambos sexos.,1,0
593,Y si la mujer genéticamente tiene testículos   próstata y expulse esperma por su pene que era clítoris   hasta ahí creeré que una mujer es hombre en pocas palabras tus derechos terminan hasta que te metes con los míos,1,0
594,Me da risa las niñas que siguen esperando que llegue el principe azul super guapo que las trate bonito sólo a ellas ellas pero ellas contestan todos los mensajes y tratan a todos de bebé   lindo   guapo y más.,1,0
595,Las mujeres son tan complicadas que cuando se les aparece el príncipe azul no es del tono de azul que ellas querian!,1,0
596,& luego te das cuenta que principe azul & barba azul son el mismo. & no puedes amarlo   a menos que ames sus dos versiones,1,0
597,Galan fuera   si te ven buen vehiculo ya vas en algo pero si andas carcacha resta puntos y asi sucesivamente se va formando el principe azul en sus ojos y mente,1,0
598,El problema no es ser mujer el problema es que a todo el que les escribe en las redes sociales y les invita a salir van sin antes indagar y ni tan siquiera utilizan lugares públicos para verlos en la mayoría de los casos,1,0
599,El 95% en la barra del hotel son niñas de colegio privado con las hormonas a 100. También mucho chamaquito con papás pudientes mirando mal. Me huele a fiscal y las cárceles aquí están difíciles. Aunque tenga permiso   mejor me voy a dormir.,1,0
600,Aparte cobarde la tipa al opinar sin saber y poner candado xD,1,0
601,Me disculpa   bessy pero aveces   ellas buscan y seducen al hombre en la forma como se visten   y ala vez es culpa de la educacion de los padres,1,0
602,Muy mal debe estar para expresar semejantes barbaridades señora la tasa de homicidios a nivel a nivel mundial es un 23% mayor en hombres q en mujeres   y discúlpeme pero si las dejaron con hijos es porque no se fijaron bien a quien le abrían las piernas,1,0
603,Mejor mantenga las piernas cerraditas y sepa elegir hombre no solo se deje llevar por la calentura.,1,0
604,"Una mujer cuando quiere ganarse un puesto en la vida   se enfoca y esfuerza hasta alcanzarlo; no vive esperando que llegue un hombre para que le resuelva la vida.
Hoy en día; se ha confundido la violencia en general; cuando hay un crimen en contra de una mujer.",1,0
605,Que vergüenza que una persona de su nivel se tome en serio la tontearía del relato feminista sobre el patriarcado del cual acusan al gobierno   al mismo que le piden leyes como la LEIV para que las proteja de manera privilegiada sobre los demás ciudadanos,1,0
606,Y acaso con abortar le solucionan el problema a la menor abusada? Acaso con eso el agresor nunca lo volverá hacer? Por qué no piden la pena de muerte para el violador o al pedofilo? Y que de las irresponsables que tienen sexo sin protección? En ese caso que? Abortar no soluciona!,1,0
607,si muy posible las ninas ya de 12 por parte de la falta de educacion sexual como andan calenturientas igual que los varoncitos solo abrir las patitas y ya   Aqui en la USA les dan como tarea y con calificacion el cuidar un muñeco por un mes creo   y si lo dejan llorar   pierden,1,0
608,Una noche estáva viendo un video por o en mi amaca llegó mi hijastra y se acostó en la amaca con migo puso su espalda sobre mi pecho y sus nalgitas ya saben adonde   continúe viendo el video con ella y luego. Seguimos viendo videos por momentos ella solo apretaba las piernas,1,0
609,En un cargo público debe ser puesto el más idóneo   no por lo que tiene entre las piernas! ,1,0
610,Y que cree que hacemos todos los días en este país   inundado de odio   corrupción   mafias y maras... Es un estrés ir en el bus viendo de un lado al otro   ir en carro con vidrios cerrados y sin aire. Las mujeres NO se visten Indecorosamente por que eso atrae al hombre....,1,0
611,Qué es culpa de ellas que las acosen y que ellas desaparecen de sus casas por qué se acompañan....,1,0
612,"Las mujeres ""Bonitas"" no toman🍺   no fuman🚬   no dicen groserías",1,0
613,Mujeres quieranse no dejen que ningún idiota mal nacido les ponga una mano en sima nosotras valemos mucho,1,0
614,"Sobre el discurso de ""con mujeres presidentas no pasarían estas cosas"" sólo pienso en esta awuelita escocesa diciendo ""le pondría una estaca en el corazón y ajo en el cuello para aseguarme que nunca regrese""   sobre Margaret Thatcher justo en su funeral",1,0
615,"Al menos en mi caso   no soy proclive a ensañarse en las niñas o mujeres que por una u otra razón   abortaron.
Soy más dado a proteger   evitar el asesinato de esas criaturas inocentes   que pueden venir a mejorar el mundo; promover el amor a la vida   a los hijos   a la familia.",1,0
616,Ni las #mujeres son juguetes   ni los #hombres son cajeros automáticos. #sépanlo,1,0
617,Vergüenza de mujeres que   aprovechando la actual coyuntura   de la nada se declaran “feministas” para según ellas   derrotar al contrincante político. De Feminismo   ni la más mínima idea.,1,0
618,Es algo sexista eso de jubilarse 5 años mas tardes   todo por que uno nacio con pene o con vagina te beneficia con una jubilacion anticipada   es decir que un hombre ademas de vivir menos que la mujer aporta 5 años mas y se jubila con la misma jubilacion.,1,0
619,MUJERES. Ustedes la creación mas linda de Dios,1,0
620,"ElSalvador | Una mujer sorprendió a su pareja con otra dentro del carro   el hombre emprendió la marcha por las calles de San Miguel con ella subida en el hood. 
Mujeres   valórense un poco más   hay millones de personas en el mundo   ¿porqué morir por una?",1,0
621,Sobre el aborto: ¿Y usted es cristiana? ¿cree en Dios?,1,0
622,Pobre solterona no encuentra un valiente se ha quedado a protestar da lástima,1,0
623,"Buscame   soy como Dios ""dejad que las niñas se acerquen a mi""",1,0
624,hay mujeres que por envidia o inseguridad no aceptan la belleza de otras mujeres y eso no debe ser asi,1,0
625,Coman Mierda pinches marimachas culeras,1,0
626,Soberana peste es la mujer   dardo del demonio. ¡Por medio de la mujer el diablo ha triunfado de Adán y le hizo perder el Paraíso!,1,0
627,Vieja puta   ni sumar puede en la calculadora y aún así me quiere hablar fuerte…,1,0
628,También hay mujeres que asesinan,1,0
629,Ni todos los hombres son violadores   ni todos los violadores son hombres,1,0
630,Las niñas maduran antes que los hombres,1,0
631,Los hombres siempre piensan en sexo,1,0
632,Con lo guapa que es   es natural que la violaran,1,0
633,Miren como andaba vestida   ella lo provocó,1,0
634,¿Cómo no te van a contratar con ese cuerpo? Las mujeres lo tienen todo mas facil,1,0
635,Con el buen cuerpo que tienes   vas a conseguir todo lo que quieras,1,0
636,¿fijate en lo que llevabas puesto? O Vas provocando,1,0
637,No soy machista   me he criado rodeado de mujeres,1,0
638,Si te la cogiste   es para ti solo,1,0
639,Pensé que era el día del hombre   no de la mujer ardida,1,0
640,Cabrona: Una mujer que ha madurado a putazos   hecha y derecha. Entre su dignidad y estar acompañada elige su dignidad. Se sabe cuidar sola   autosuficiente   independiente   valiente   acertiva.,1,0
641,Mientras no haya perdido la dulzura de su carácter   sino es una puta,1,0
642,Mujer prevenida  no le dicen mamá!,1,0
643,La mujer se tiene que dar a respetar,1,0
644,Dice que no pero queria decir que si,1,0
645,Anda falda corta   provocativa y quieren que la respetan,1,0
646,Las mujeres solo deben manejar carros automaticos   es ley,1,0
647,Las mujeres no saben manejar,1,0
648,Hay mujeres que Dios mìo   apartalas de mi camino!,1,0
649,Pero les tengo paciencia   recuerden son mujeres!,1,0
650,Tu éxito laboral depende de tu escote,1,0
651,Las mujeres también pegan y asesinan   la violencia no tiene género,1,0
652,El “no” de una mujer significa: “ruégame un poco más,1,0
653,Los piropos son machismos galantes,1,0
654,"Sería chivo ver de esas mujeres al volante y darles paso   etc. Porque con las q me he encontrado manejando   a saber q   pero ""no hacen"" maniobras inteligentes   q digamos...",1,0
655,A que mujer le gusta que le cocine su marido ?,1,0
656,La mujer sabia edifica su hogar   pero la necia con sus propias manos lo destruye,1,0
657,Esa mujer ni tostar una tortilla puede   se le quema hasta el agua para café   no es mujer,1,0
658,Se necesitan mas mujeres complacientes   calladas y que sepan su lugar,1,0
659,Era mujer de un palabrero,1,0
660,Marimacha toda aquella desafortunada mujer de tal apariencia que nunca sería violada,1,0
661,Mi concejo para las mujeres es que se fijen con que hombres se meten   ustedes son las culpables,1,0
662,Esta mujer pasa pendiente de mi todo el día. Son las 6 de la tarde y sigue. Después salís llorando y haciéndote la “vistima”. Desde la mañana amaneces pensando en mi y te acostas igual.,1,0
663,Que enculada estas tóxica. Ni aunque fueras la ultima mujer en el mundo. Después salís llorando y quejándote de las ahuevadas que te pego.,1,0
664,Cadena de oración para que esta mujer que está obsesionada conmigo encuentre otro que le guste. La película atracción fatal se queda corta.,1,0
665,"Señora...en donde poso mis nalgas   es un jardín de rosas 🌹   para dónde las pone Ud...
Mejor explíquele al país...¿Por qué su hermana recibió decenas de miles de dólares de la Partida Secreta de Tony Saca?...yo sé por qué.
No sea bajera   no por ser mujer   sino por mala política",1,0
666,Tengo una leve sospecha ... @user me va denunciar por Violencia Contra la Mujer... por violentarlo a él.,1,0
667,¿Cree usted que discutir con @user política en Twitter es delito?...¿Cree usted que la conducta de @user de querer violar una mujer ...es comparable a discutir política en Twitter?,1,0
668,Esos juzgados especializados para los casos de Violencia contra la Mujer   son una red de favoritismos y selectividades   que operan en favor de los activismos partidarios y en pro del “feminismo radical”.,1,0
669,Ésta mujer es una roja rojita   terenguita les decimos con cariño   de esas que quieren engañar y sorprender…el video que la @user pública es del año 2010   cuando gobernaban sus líderes ladrones que hoy son Nicaragüenses.,1,0
670,Por ellos votará el pueblo...nunca con un “indefinido”...”abortista” y pusilánime como el que va por el partido que nació muerto...el partido que sacará “0” diputados…,1,0
671,La mujer del Juez,1,0
672,Y después andan chillando estas perras,1,0
673,Les gusta tirar pero cuidadito con decirles algo   de buenas políticas no tienen nada.,1,0
674,Y cuando les contestan   allí andan haciéndose las víctimas   y poniendo demandas para enriquecerse fácilmente.,1,0
675,Después salen de ofendidas de maltrato a las mujeres cuando ellas son unas suripantas donde queda la igualdad y el respeto que predican esa mujer no me representa al contrario me da asco,1,0
676,Y despues te quejas que te agarramos de pato @user por odiosa q sos.,1,0
677,Las mujeres chucas   perversas   abusivas y demás   abusamos de los hombres cuando tienen nuestras piernitas de pollo sobre sus hombres   porque aprovechamos hasta para meterle todo el pie en la boca ¿no? ¿Solo yo lo hago? Ok,1,0
678,Pobrecita ella. La hicieron pedazos y no aguanto ni una. Y así quiere ser diputada? Se vio en contra de quien esta ella   de la gente y su rabieta en televisión lo demostró.,1,0
679,En esta 5ta Graduación son en total 129 mujeres técnicas electricistas de cuarta categoría que a partir de este día tienen nuevas oportunidades para salir adelante en nuestro país   estamos aportando al desarrollo de 🇸🇻. #TrabajandoPorElSalvador,1,0
680,Vieja mas bruta y después dicen que las agreden,1,0
681,Provocadoras las viejas y después no la aguantan cuando las tratan igual que ellas los tratan,1,0
682,Topela al cerco maitro,1,0
683,"Lo más gracioso de todo   es que ella pretende ser una ""dama""   ""mujer digna y respetuosa"" y demuestra todo lo contrario…",1,0
684,Esta putas son unas arrastradas y así vivirán como parasitas viviendo de los mejores postores .,1,0
685,A ESTA VIEJA HAY QUE CONSEGUIRLE MARIDO PUES EL QUE TIENE NADA DE NADA POR ESO VIVE TODA ENCACHINVADA POBRECITA,1,0
686,Por esas palabras discriminatorias demandelas don Walter pida unos cien mil porque le apuesto que si usted ubiese dicho eso lo demanda por maltrato a la mujer así que también los hombres podemos demandar,1,0
687,Dieciséis años son tan pocos que yo debí volverme loco para que así llegara a amarte,1,0
688,Fuiste mía   sólo mía   mía   mía   cuando tu vientre era aún una colina cerrada.,1,0
689,Tu experiencia primera   el despertar de tu carne   tu inocencia salvaje   me la he bebido yo,1,0
690,Deberías ser un poco más femenina,1,0
691,Los hombres no lloran,1,0
692,No entiendo que más derechos exigen si ya tienen igualdad de derecho en todo los aspectos   para mí que este tipo de marchas son puro show   aparte piden respeto pero ellas no respetan a los demás. Por eso el movimiento fenista es una farsa y una lucha sin sentido alguno.,1,0
693,A las mujeres no hay que entenderlas   hay que quererlas,1,0
694,Fue un crimen pasional,1,0
695,Hay mujeres con las que una se casa y otras con las que solo se pasa,1,0
696,"Cállese doña que usted transgredio derechos de muchos cuando estaba en la IGPNC boca cerrada doña...
 Politizando la corporación.",1,0
697,"Ustedes si pueden atropellar derechos de los demás!!! Patéticas 
 Respeten la gente que necesita trasladarse   no todos tenemos la paciencia de tolerar sus ridicul_eces",1,0
698,ya sal del closet culero   ni estavas ahí para decir que es verdad lo que esta señora dice   porque no preguntar la versión del vato de lo que pasó y no dejarse llevar,1,0
699,Y clarooo el derecho de uno inicia donde termina el otro!!! Tal como @user se la lleva de una protectora de los derechosss sin en 10 años nunca hizooo nada por nuestra niñez   charlatana!!!,1,0
700,Viejas chucas de mente y de todo.,1,0
701,Paja ustedes se le atravesaron al señor,1,0
702,Lastima que no las mató,1,0
703,Busquen trabajo viejas p¥t@s.,1,0
704,Lo único interesante que esa señora exhibió fue su escote,1,0
705,Me llamo a mí mismo un feminista ¿No es así como se llama alguien que lucha por los derechos de las mujeres? Juan Perez,1,0
706,Los hombres somos inútiles para la cocina y vosotras no juegan al fútbol,1,0
707,Hay más violaciones a hombres que a mujeres,1,0
708,Tiene cara de ser la típica solterona amargada,1,0
709,Chayotera q con una recarga de diez bolas...se conforma!!!,1,0
710,La vieja chambrosa (como le dirían en mi colonia),1,0
711,Siga señor poniendo en entredicho a su mamita por no haber criado a un hombre de verdad. La mayoría de sus seguidores que opinan como usted dan pena. Peleando con mujeres nannnbe.,1,0
712,Esos es verga don Walter tirele fuego a esas impresentables son una vergüenza pero ya poquito les queda poquito y sacamos toda esa putrefaccion,1,0
713,También la agrónoma de Ciudad Arce   gran pasmada es. Antes fue roja.,1,0
714,Decirle una mujer eso a otras mujeres no es delito   así que a restregarle la verdad a esas DipuRatas!,1,0
715,Ósea que matar niños y niñas en un aborto está bien para ud. Eso es normal. Guau.,1,0
716,Nada mas violento que las opiniones de una periodista frustrada   que paso dormida durante los robos de los ARENASIS Y FRENTUDOS,1,0
717,A qué pendeja está y es periodista dice,1,0
718,Póngase una repelladita q ya le calaron los años,1,0
719,Me acuerdo cuado estabas en arena Eras una de las mad arrastradas y lambisconas Y seguis siendo arrastrada y lambiscona solo que a sueldo Al mejor postor,1,0
720,“hagan el oficio”,1,0
721,"""deberías de quedarte en la casa cuidando los niños""..",1,0
722,"""la cocina es par las mujeres""..",1,0
723,Si las malas palabras y boca de cloaca que tienen esas tartuzas es legitima defensa de las mujeres para otras mujeres.,1,0
724,Que es mari mach8 uds que critica otra mujer 🚺 mejor vaya a Rusia,1,0
725,Alguna mujer que tenga un gallo haciado   que huela a fabuloso lavanda,1,0
726,Las mujeres son como las hormigas cuando no son locas están bravas.,1,0
727,Salvadoreño que se respete no se deja mandar de su mujer,1,0
728,Sino has tenido una negra en tu cama fracaseste con tu pito,1,0
729,Pero como voy a ser machista si me he criado rodeado de mujeres,1,0
730,Para cuando un dia del hombre,1,0
731,Deja que ella te sirva la comida para eso es mujer,1,0
732,Preferimos las vírgenes porque no critican,1,0
733,En estos tiempos las mujeres acusan a los hombres por todo,1,0
734,La mujer es el motor de la escoba,1,0
735,Soy como dios   dejad que las niñas se acerquen a mí,1,0
736,Callada se ve mas bonita,1,0
737,Las mujeres son las responsables de la pesistencia del machismo pues son ellas las crían los machos,1,0
738,"¿Qué tiene la mujer una vez al mes y les dura tres o cuatro días? El sueldo de su marido""",1,0
739,A la mujer pueden tener aguantando hambre y dándole duro pero media vez le haga bien todo ahí va estar con uno de hombre.,1,0
740,Yo soy hombre la que pierde es ella por ser mujer.,1,0
741,A huevo tiene que aguantar no para eso es mujer.,1,0
742,Los hombres no lloran   porque no son mujeres.,1,0
743,La mujer para estar buena   tiene que tener buenas piernas y ser bastante tetona.,1,0
744,Qué lindo trasero mujer.,1,0
745,Yo sé que mis ex mujeres extrañan como yo las tocaba   porque les conozco todo el cuerpo,1,0
746,No te hagas del rogar sé que te mojarías si te toco   porque se te nota lo caliente y fogoza que sos,1,0
747,Tengo ganas de comerte,1,0
748,Las mujeres nacieron para atender a los hombres.,1,0
749,Como olvidar que yo fue el primer hombre   el que te rompió el himen,1,0
750,Está bien buena la condenada   pero la pobre no tiene cerebro.,1,0
751,Esta mujer es de las que uno les toca abajo y rápido se mojan y en las redes tienen la cara de santas y son mas putillas que las gallinas.,1,0
752,Mujer que le gusta tomar y fumar es prestadora de culo.,1,0
753,Esta más kilometrada que una carretera.,1,0
754,Las mujeres bravuconas   solo necesitan un marido que le dé   con todo y que le baje el mal humor y la calentura.,1,0
755,Esa foto esta para follar en nombre de ella.,1,0
756,Macho que se respeta sabe dominar a una mujer.,1,0
757,A la mujer ni todo el amor   ni todo el dinero.,1,0
758,Entre más orgullosa la condenada más cogida ha de estar.,1,0
759,Son pendejos los que votaron por mujeres en las elecciones pasadas    se arrepentirán   porque a las mujeres no se les puede dar poder   se enloquecen y quieren valer más que uno las ilusas.,1,0
760,Si se pone mini faldas es porque quiere que la vean y la cojan.,1,0
761,La Leiv    es una ley que no sirve   como es eso que no se le puede aplicar a una mujer    si son las más agresoras y cabronas,1,0
762,Tontos porque les dan poder a las mujeres,1,0
763,Saludemos a las diputadas que se la pelan a @user,1,0
764,A las mujeres hay que enseñarles respeto en la cama hay que educarlas.,1,0
765,Solo con verla como se viste se le ve en la cara lo golosa para el sexo.,1,0
766,Me la como entera y nadie se entera solo un par de amigas.,1,0
767,Porque lloras por ella   si tu fuiste el primero y ya está fea,1,0
768,Macho alfa tiene muchas mujeres.,1,0
769,La mujer es desahugé,1,0
770,La tienes para limpiar y tus hijos parir.,1,0
771,soy su macho que te engrandece y te da valor.,1,0
772,Estas no son horas de llamar solo que me la quieras mamar,1,0
773,Me vas a ver con otra y te vas a morder el trasero.,1,0
774,esta noche quiero que seas mi rehén   te crucificare haciéndote mujer.,1,0
775,necesito una rubia que tenga grandes las tetas y quiera que se la meta.,1,0
776,Me pongo caliente cuando la veo.,1,0
777,Tú sabes que eras mía   mía tu misma lo decías cuando yo te lo hacía.,1,0
778,Conozco tu pose favorita   se que te gusta que te hablen sucio   porque eso te excita y te hace venirte.,1,0
779,Yo a ti te martillo y te doy lo que pides,1,0
780,Mujer bonita no tiene nada en el cerebro   vale solo por lo que puede dar,1,0
781,Ni bañándome se me quita todo lo sucio que quiero hacerte,1,0
782,Su ropa y su cuerpo convina a la perfeccion con mis sabanas y mi cama,1,0
783,El cuerpo de las mujeres esta mejor sin ropa,1,0
784,Los hombres tenemos la alegría para las mujeres en el cuerpo,1,0
785,El viento es el mejor aliado de los hombres porque levanta la falda de las mujeres,1,0
786,Las mujeres han robado las miradas de los hombres porque siempre la llevan puesta en el culo,1,0
787,Las mujeres tienen una mina de oro entre las piernas,1,0
788,El cuerpo de la mujer siempre pide un revolcón,1,0
789,Dame una sola razón para no violarte,1,0
790,Quiero meterle mano a semejante maquina,1,0
791,Quiero ser tu profesor de tercero para pasarte al cuarto,1,0
792,Quiero extraer todo el néctar que hay en tu flor,1,0
793,Mamita jueguemos al 42 tu te pones en cuatro y yo en dos,1,0
794,Si estas buscando el tocador de damas soy yo,1,0
795,Las mujeres tienen el poder de poner tieso lo que no tiene hueso,1,0
796,Que bonita maseta para sembrar mi chile,1,0
797,Quisiera se mariachi para tocarte la cucaracha,1,0
798,Quiero hacer nido en tu agujerito,1,0
799,Mi vecina es muy caliente y provocativa,1,0
800,Estas bien deliciosa para comerte bebe,1,0
801,Estas como para llevarte a trapear la casa,1,0
802,Corazón de melon te espero en la cama sin pantalón,1,0
803,en el corral de mi corazón tu eres la mula que mas patea,1,0
804,No le cierres las piernas a quien te abrió su corazón,1,0
805,Soy zapatero y quiero clavarte la puntilla,1,0
806,Soy busero   súbete en la parada,1,0
807,Si ya perdiste la virginidad ya no tenes nada que perder,1,0
808,Quiero destaparte el agujero,1,0
809,Estas alterando la paz de mis pantalones,1,0
810,Bonitas piernas   ¿a qué horas se abren?,1,0
811,A las viejas bravas marido les hace falta,1,0
812,Las mujeres santuronas    les das un trago y te dan las nalgas rápido,1,0
813,Quiero chuparte todo de pies a cabeza,1,0
814,Las mujeres con regalos que uno mismo se compra    porque todas son interesadas.,1,0
815,Entre más vieja más sabrosa la condenada,1,0
816,La cara no le ayuda es de poner almohada   pero el cuerpo la levanta,1,0
817,La pondré a mamar con la boca que tiene y esos labios mamadores,1,0
818,La conoce medio pueblo está bien cogida le dicen la mujer del pueblo,1,0
819,Esa carita esta para dejarme ir en tu cara.,1,0
820,Esta tan rica que te mamo el culo.,1,0
821,Gran pupusa se le marca la compro grande,1,0
822,Le pusieron mucha levadura a ese pan,1,0
823,Que rica se te ve la pupusa,1,0
824,La llevara a un motel y la hiciera mi esclava,1,0
825,A estas hembras les gusta el maltrato en la cama,1,0
826,Me gusta lamerte los dos agujeros,1,0
827,Me gusta abrirte las piernas y lamberte toda,1,0
828,Eres esclava de mi cama,1,0
829,Quítate el traje y modélame los pantys de Victoria Secret,1,0
830,Tu eres una diabla dentro de una mujer,1,0
831,Las mujeres depiertan al demonio y luego le tienen miedo,1,0
832,Si te lo meto no me llames   que esto no es para que me ames,1,0
833,Si tu novio no te mama el culo   yo te lo mamo,1,0
834,Baja para la casa que yo te lambo toda y te rompo toda,1,0
835,Yo quiero tirarme una foto con esas nalgotas,1,0
836,Tus gemidos de dolor me gustan mas que los de placer,1,0
837,Si tu cama hablara   se dieran cuenta que sos una puta,1,0
838,No hizo nada malo pero la tuve que castigar,1,0
839,Te voy a chingar y en la cama vas a gritarme que siempre me vas a amar y que soy el dueño de tu cuerpo,1,0
840,Las mujeres se emborrachan y en cuatro se pone rapidito,1,0
841,A las mujeres hay que azotarlas y luego sobarlas con billetes,1,0
842,Yo no entiendo cual es la jodedera con eso de feminicidios y cuál es la diferencia sí es hombre o mujer   somos seres humanos y tenemos los mismos derechos sin diferencia de género   si no comencemos a hablar de Hombrecidios también no ?,1,0
843,Solo a llorar llega. Insulta hasta al presidente   pero le dicen algo a ella te acusa de machista y te demanda. Se escuda bajo su condición de mujer   ahora dice que es perseguida 🤣 Bertonta,1,0
844,Maldito el dia en que probe tu veneno mujer   sos la serpiente maldecida por Dios,1,0
845,Mami   yo te piso y te aplico el freno,1,0
846,Yo tengo mil putitas   y a ti te bote y te olvide,1,0
847,Entre esas piernas tu tiene poderes   por eso sigo aquí aunque pelees,1,0
848,Todas las mujeres invencibles que   aún enfermas o cansadas   salen a buscar el pan de cada día.,1,0
849,Todas las mujeres creativas que se las ingenian para cumplir con mil tareas a la vez.,1,0
850,Feliz día a todas nosotras.,1,0
851,El spot lo presentan puras mujeres pero los hombres se deben disculpar...si aja.,1,0
852,Espero no sonar misógeno o machista porque no lo soy; pero es verdad lo que digo.,1,0
853,Esta @user es la peor mierda que ha cagado este país ,1,0
854,Hay estás enfermas las mujeres de verdad están trabajando a esta hora sacando a sus familias adelante no quejándose por cosas inexistentes como la desigualdad,1,0
